sekse,cgebland_1,cgebland_2,cgebland_3,cgebland_4,cgebland_5,cgebland_6,cgebland_7,lnvgalguz,leeftijd,delcuziv_1,delcuziv_2,delcuziv_3,delcuziv_4,delcuziv_5,delcuziv_6,delcuziv_7,delcuziv_8,dum1120,dum21plus,lft2,rec4
0,1,0,0,0,0,0,0,0.0,42.75116197049205,0,0,0,1,0,0,0,0,0,1,56.28794435859297,0
0,1,0,0,0,0,0,0,0.0,24.347707049965777,0,0,0,1,0,0,0,0,1,0,118.83018162002125,1
0,1,0,0,0,0,0,0,0.6931471805599453,18.33538672142368,0,0,0,0,0,0,0,1,0,0,286.05789200257703,0
0,0,0,0,0,0,0,1,1.3862943611198906,37.026136239764746,1,0,0,0,0,0,0,0,0,0,3.1595185742119707,1
0,0,0,0,0,0,1,0,0.0,30.08346309605293,0,0,0,0,0,1,0,0,0,0,26.678977792085647,0
0,1,0,0,0,0,0,0,0.0,22.193018480492814,0,0,0,0,0,0,1,0,0,0,170.44906455581025,1
0,1,0,0,0,0,0,0,0.0,22.239561943874058,0,0,0,0,0,0,0,1,0,0,169.23592383830396,0
1,0,0,0,1,0,0,0,0.6931471805599453,26.404514253301897,0,0,0,0,0,0,0,1,0,0,78.21843239120692,0
0,1,0,0,0,0,0,0,0.0,42.25672516287677,0,0,0,0,0,0,0,1,0,0,49.113358944462334,0
1,1,0,0,0,0,0,0,0.0,22.36714674119705,0,0,0,1,0,0,0,0,0,0,165.93268238861228,0
0,1,0,0,0,0,0,0,1.0986122886681098,20.134859051385405,0,0,0,0,0,1,0,0,0,0,228.4261561094324,1
0,1,0,0,0,0,0,0,1.0986122886681098,21.18010102162395,0,0,0,0,0,0,1,0,0,0,197.92358564065313,0
0,1,0,0,0,0,0,0,1.0986122886681098,50.993200433493044,0,0,0,0,0,0,0,1,0,0,247.8914108145261,0
0,0,0,0,1,0,0,0,0.0,42.677618069815196,0,0,0,0,0,1,0,0,0,0,55.1898225396748,0
0,1,0,0,0,0,0,0,0.0,20.09735635789794,0,0,0,0,0,0,1,0,0,0,229.5611770080956,1
0,1,0,0,0,0,0,0,0.6931471805599453,29.251197809719372,1,0,0,0,0,0,0,0,0,0,35.9692261392827,1
0,0,0,1,0,0,0,0,1.3862943611198906,57.492128678986994,0,0,0,0,0,0,1,0,0,0,494.7731101177991,0
0,0,0,0,0,0,0,1,0.0,21.468946783025324,0,0,0,0,1,0,0,0,0,0,189.8797459834573,0
0,1,0,0,0,0,0,0,0.6931471805599453,35.383983572895275,0,0,0,0,0,1,0,0,0,0,0.018319839020966275,0
0,0,0,0,0,0,1,0,0.0,58.30211061677694,0,0,0,0,0,0,0,1,0,0,531.4628406915856,0
0,1,0,0,0,0,0,0,0.0,18.138411476157884,0,0,0,0,0,0,0,1,0,0,292.7596728283411,0
0,1,0,0,0,0,0,0,0.6931471805599453,23.54317175577357,0,0,0,0,1,0,0,0,0,0,137.01781762678695,1
0,0,0,1,0,0,0,0,0.0,43.59501191472102,0,0,0,1,0,0,0,0,0,1,69.6620447766574,1
0,0,0,0,0,0,1,0,1.0986122886681098,39.08604912921135,1,0,0,0,0,0,0,0,0,0,14.7257642905973,0
0,1,0,0,0,0,0,0,0.0,21.00205338809035,0,0,0,0,0,0,0,1,0,0,202.96502417172462,0
0,0,0,1,0,0,0,0,1.0986122886681098,21.166324435318277,0,0,0,1,0,0,0,0,0,0,198.31140811871842,1
0,1,0,0,0,0,0,0,0.0,40.69267624914442,0,0,0,0,0,0,1,0,0,1,29.637609369695124,1
0,1,0,0,0,0,0,0,0.6931471805599453,31.991224459401224,0,0,0,0,0,0,1,0,0,0,10.610708921774965,0
0,1,0,0,0,0,0,0,0.0,19.734428473648187,0,0,0,0,0,0,0,1,0,0,240.69053504332433,1
0,0,0,0,0,0,0,1,0.0,27.889531174740792,0,0,0,0,0,0,1,0,0,0,54.15637633411694,1
0,1,0,0,0,0,0,0,0.6931471805599453,34.61738535249829,0,0,0,0,0,0,1,0,0,0,0.39847330594287916,0
0,1,0,0,0,0,0,0,0.0,31.408624229979466,0,0,0,0,0,0,0,1,0,0,14.745665610791967,0
0,1,0,0,0,0,0,0,2.302585092994046,23.665982203969882,0,0,0,0,1,0,0,0,0,0,134.1577942052228,1
0,1,0,0,0,0,0,0,0.0,28.25242911374756,0,0,0,1,0,0,0,0,1,0,48.946865642322585,1
0,0,0,0,0,0,1,0,1.0986122886681098,22.354099994929907,0,0,0,0,0,1,0,0,0,0,166.2689755658029,0
0,0,0,0,0,0,0,1,1.0986122886681098,50.37020350089994,0,0,0,0,0,1,0,0,0,0,228.66190127761513,0
0,0,0,1,0,0,0,0,0.0,46.56161121251299,0,0,0,0,0,0,1,0,1,0,127.9834811719393,1
1,1,0,0,0,0,0,0,0.0,51.72385621847035,0,0,0,0,0,0,1,0,0,0,271.43298757679753,1
0,1,0,0,0,0,0,0,0.6931471805599453,25.608477577509063,0,0,0,0,0,0,1,0,0,0,92.93259219395746,1
0,1,0,0,0,0,0,0,0.0,50.890724421375516,0,0,0,0,0,0,1,0,0,0,244.67503113487035,0
0,1,0,0,0,0,0,0,0.6931471805599453,67.65545434380307,0,0,0,0,0,0,0,1,0,0,1050.2020843191558,0
0,0,0,0,0,0,0,1,0.0,30.09377018531194,0,0,0,0,0,0,0,1,0,0,26.572608298377347,0
0,0,0,0,0,1,0,0,1.0986122886681098,32.41889117043121,0,0,0,0,0,0,1,0,0,0,8.007437537545346,1
1,0,0,0,0,0,0,1,0.0,33.678634940553145,1,0,0,0,0,0,0,0,0,0,2.46489319401918,0
0,1,0,0,0,0,0,0,0.0,48.57494866529774,0,0,0,0,0,0,0,1,0,0,177.59069526019232,0
0,1,0,0,0,0,0,0,0.6931471805599453,26.31895961670089,0,0,0,0,0,0,1,0,0,0,79.73906267907601,1
0,1,0,0,0,0,0,0,0.6931471805599453,31.77695014830025,0,0,0,0,1,0,0,0,0,0,12.052580246932603,1
0,1,0,0,0,0,0,0,1.6094379124341003,37.36892539356605,0,0,0,0,0,0,1,0,0,0,4.495640796649455,0
0,1,0,0,0,0,0,0,0.0,30.90759753593429,0,0,0,0,0,0,1,0,0,0,18.844586929809353,0
0,1,0,0,0,0,0,0,0.0,28.046613082110174,0,1,0,0,0,0,0,0,0,0,51.86908762856737,0
0,1,0,0,0,0,0,0,1.3862943611198906,26.157056493522955,0,0,1,0,0,0,0,0,0,0,82.65675924631034,0
0,1,0,0,0,0,0,0,0.0,39.95893223819302,0,0,0,1,0,0,0,0,0,1,22.186921051403566,1
0,0,1,0,0,0,0,0,0.6931471805599453,33.609856262833674,0,0,0,0,0,0,0,1,0,0,2.685588450410036,1
1,1,0,0,0,0,0,0,1.0986122886681098,37.50986896975689,0,0,0,0,0,0,1,0,0,0,5.113189137334359,1
0,1,0,0,0,0,0,0,1.0986122886681098,25.949349760438057,0,0,0,0,0,0,1,0,0,0,86.47666454850118,1
1,1,0,0,0,0,0,0,0.0,58.11362080766598,0,0,0,0,0,0,0,1,0,0,522.8076778235054,0
1,1,0,0,0,0,0,0,0.0,47.75359342915811,0,0,0,0,0,0,1,0,0,0,156.37404101101598,0
0,0,0,0,0,0,1,0,0.0,32.64362178999671,0,0,0,1,0,0,0,0,0,0,6.786082221785735,0
0,0,0,0,1,0,0,0,0.0,42.42026009582478,0,0,0,1,0,0,0,0,0,1,51.432238456886886,1
0,1,0,0,0,0,0,0,1.0986122886681098,50.479806956169035,0,0,0,0,0,0,1,0,0,0,231.98866699676057,0
1,1,0,0,0,0,0,0,0.0,50.421590139934594,0,0,0,0,1,0,0,0,0,0,230.2186352575453,0
0,1,0,0,0,0,0,0,0.6931471805599453,30.694290060080615,1,0,0,0,0,0,0,0,0,0,20.742037547102957,0
0,0,0,1,0,0,0,0,0.0,20.494373399751566,0,0,0,0,1,0,0,0,0,0,217.6881696543237,0
1,1,0,0,0,0,0,0,0.0,63.00561788602428,0,0,0,1,0,0,0,0,0,0,770.4502225623293,0
0,0,0,0,0,0,1,0,0.0,23.128152774608967,0,0,0,0,0,0,0,1,0,0,146.90603539241118,0
0,0,0,0,1,0,0,0,0.0,37.5605749486653,0,0,0,1,0,0,0,0,0,1,5.345076623426558,1
0,1,0,0,0,0,0,0,0.0,35.21149897330596,0,0,0,1,0,0,0,0,0,0,0.0013789190828241813,1
0,1,0,0,0,0,0,0,1.0986122886681098,44.427104722792606,1,0,0,0,0,0,0,0,0,0,84.24434733236174,1
0,0,1,0,0,0,0,0,0.0,25.43311158009481,0,0,0,1,0,0,0,0,0,1,96.34445628919217,1
0,1,0,0,0,0,0,0,0.0,49.37713894592745,0,0,0,1,0,0,0,0,0,1,199.61468667726692,0
0,1,0,0,0,0,0,0,0.6931471805599453,33.765913757700204,0,0,0,0,0,0,1,0,0,0,2.1984556784556517,0
0,1,0,0,0,0,0,0,2.0794415416798357,33.67830253251198,0,0,0,1,0,0,0,0,0,0,2.4659370643225547,1
0,1,0,0,0,0,0,0,0.0,35.1625678758841,0,0,0,0,0,0,0,1,0,1,0.007407166522771219,0
0,1,0,0,0,0,0,0,0.0,27.260780287474333,0,0,0,0,0,0,1,0,0,0,63.805787331186906,0
0,1,0,0,0,0,0,0,0.0,27.214860097092302,1,0,0,0,0,0,0,0,0,0,64.54150340883331,1
0,0,1,0,0,0,0,0,1.3862943611198906,34.94723923872538,0,0,0,0,1,0,0,0,0,0,0.09083806252776312,1
0,0,0,0,0,0,0,1,0.0,35.432337725302304,0,0,0,1,0,0,0,0,0,0,0.03374750948502161,0
0,1,0,0,0,0,0,0,0.0,20.016427104722794,0,0,0,1,0,0,0,0,1,0,232.02008952197068,1
0,0,0,0,0,0,1,0,0.0,39.978058882804774,0,0,0,0,0,0,1,0,0,0,22.367471327707417,0
0,1,0,0,0,0,0,0,0.6931471805599453,20.40520191649555,0,0,0,0,0,0,0,1,0,0,220.32743959307035,1
0,1,0,0,0,0,0,0,2.3978952727983707,26.510609171800137,1,0,0,0,0,0,0,0,0,0,76.3530564558569,1
0,0,1,0,0,0,0,0,2.0794415416798357,25.27430828073111,0,0,0,0,0,0,1,0,0,0,99.48714907790959,0
0,0,0,0,0,0,0,1,0.0,33.20455712728471,0,0,0,0,1,0,0,0,0,0,4.1782452455774095,0
0,0,0,0,0,0,1,0,1.3862943611198906,30.850004087763327,0,0,0,0,1,0,0,0,0,0,19.347934310954923,1
1,1,0,0,0,0,0,0,0.0,30.608259500088728,0,0,0,1,0,0,0,0,0,0,21.53306411233752,0
0,1,0,0,0,0,0,0,0.0,44.71586343701676,0,0,0,0,1,0,0,0,0,1,89.62845644490707,1
0,1,0,0,0,0,0,0,0.0,68.65434633812457,0,0,0,0,0,0,1,0,0,0,1115.9416987923526,0
0,1,0,0,0,0,0,0,0.0,24.481636721423683,0,0,0,0,0,0,1,0,0,0,115.92820397556085,0
0,1,0,0,0,0,0,0,0.0,49.02378444495145,1,0,0,0,0,0,0,0,0,0,189.75480358411437,0
0,1,0,0,0,0,0,0,1.0986122886681098,25.813973939716583,0,0,0,0,0,0,1,0,0,0,89.01278730124218,1
0,0,0,0,1,0,0,0,0.6931471805599453,29.163679208811825,0,0,0,1,0,0,0,0,0,0,37.02665987883549,1
1,0,0,0,1,0,0,0,0.0,31.87905978274647,0,0,0,0,1,0,0,0,0,0,11.35402213692804,0
0,1,0,0,0,0,0,0,0.6931471805599453,43.44695414099932,1,0,0,0,0,0,0,0,0,0,67.21247325230826,0
0,1,0,0,0,0,0,0,0.0,24.18343600273785,0,0,0,0,0,0,1,0,0,0,122.43857956554572,1
0,0,0,0,0,0,0,1,0.0,18.58511512282303,0,1,0,0,0,0,0,0,0,0,277.6728204791536,1
0,1,0,0,0,0,0,0,0.0,20.591375770020534,0,0,0,1,0,0,0,0,0,0,214.83518285261695,0
0,1,0,0,0,0,0,0,1.9459101490553132,26.299579404010444,0,0,0,0,0,0,1,0,0,0,80.08555620177206,1
1,1,0,0,0,0,0,0,0.0,37.06375079220219,0,0,0,0,0,0,1,0,0,0,3.294653423480624,0
1,1,0,0,0,0,0,0,0.6931471805599453,35.162217659137575,0,0,0,0,0,1,0,0,0,0,0.007467571911086065,1
0,1,0,0,0,0,0,0,0.0,35.44540807919487,0,0,0,1,0,0,0,0,0,0,0.03872052111162103,0
1,0,0,0,1,0,0,0,1.3862943611198906,46.280629705681044,0,0,0,0,0,1,0,0,0,0,121.70495632176093,1
0,1,0,0,0,0,0,0,2.3978952727983707,32.83504449007529,0,0,0,1,0,0,0,0,0,0,5.825408399673387,1
1,1,0,0,0,0,0,0,0.0,40.19474167870814,0,0,0,1,0,0,0,0,0,1,24.463993306711554,1
0,1,0,0,0,0,0,0,0.0,42.32220419170026,1,0,0,0,0,0,0,0,0,1,50.03541261486136,0
0,1,0,0,0,0,0,0,0.0,53.86179513017466,1,0,0,0,0,0,0,0,0,0,346.44981293298656,0
0,1,0,0,0,0,0,0,0.0,42.76522929500342,0,0,0,0,0,1,0,0,1,0,56.49922327396505,0
0,1,0,0,0,0,0,0,0.0,26.599214800872055,0,0,0,0,1,0,0,0,0,0,74.81243125729357,0
0,1,0,0,0,0,0,0,1.3862943611198906,24.017986158643243,0,0,0,0,1,0,0,0,0,0,126.12742337750252,1
0,1,0,0,0,0,0,0,0.6931471805599453,43.912388774811774,0,0,0,0,0,0,0,1,0,0,75.06066805820466,0
0,1,0,0,0,0,0,0,0.0,41.3299786739169,0,0,0,0,0,0,1,0,0,0,36.982767966089945,0
1,0,0,0,0,0,0,1,0.0,18.09194580703222,0,0,0,1,0,0,0,0,0,0,294.35190764964415,0
0,1,0,0,0,0,0,0,1.0986122886681098,49.07870867873349,0,0,0,0,1,0,0,0,0,0,191.2709995571929,0
0,1,0,0,0,0,0,0,0.0,21.53593429158111,0,0,0,0,0,0,1,0,0,0,188.03809964345524,0
0,0,1,0,0,0,0,0,1.6094379124341003,22.98073158288336,0,0,0,0,0,0,0,1,0,0,150.50139961149165,1
0,1,0,0,0,0,0,0,0.6931471805599453,41.40055713995994,0,0,0,0,0,0,1,0,0,0,37.846173416280784,0
0,1,0,0,0,0,0,0,0.6931471805599453,29.72210814510609,0,0,0,0,0,1,0,0,0,0,30.542474463180298,0
0,1,0,0,0,0,0,0,1.0986122886681098,22.258726899383984,1,0,0,0,0,0,0,0,0,0,168.7376546064907,0
1,1,0,0,0,0,0,0,0.0,20.95277207392197,0,0,0,0,0,0,0,1,0,0,204.37163312863987,0
0,1,0,0,0,0,0,0,0.6931471805599453,53.856262833675565,0,0,0,1,0,0,0,0,0,0,346.24389647340007,0
0,1,0,0,0,0,0,0,0.0,41.11903934392983,0,0,0,1,0,0,0,0,0,0,34.46167330752493,0
0,0,1,0,0,0,0,0,0.0,43.47830665196339,0,0,0,0,0,0,0,1,0,0,67.72753215340383,0
0,1,0,0,0,0,0,0,1.0986122886681098,23.882337852054654,0,0,0,0,0,0,1,0,0,0,129.19266023085896,0
0,0,0,0,0,1,0,0,1.3862943611198906,42.92595558597612,0,0,0,1,0,0,0,0,0,0,58.941285574001206,1
0,0,0,0,0,0,1,0,0.6931471805599453,26.693208070322203,1,0,0,0,0,0,0,0,0,0,73.19529184390528,0
0,1,0,0,0,0,0,0,0.0,50.07529089664613,0,0,0,0,0,0,0,1,0,0,219.8297911142413,0
0,1,0,0,0,0,0,0,0.6931471805599453,21.27396335589525,0,0,0,0,1,0,0,0,0,0,195.291385318532,0
0,1,0,0,0,0,0,0,1.791759469228055,21.248459958932237,0,0,0,0,1,0,0,0,0,0,196.00483882493342,1
0,0,1,0,0,0,0,0,2.0794415416798357,38.99568325854945,1,0,0,0,0,0,0,0,0,0,14.040387340942848,1
0,1,0,0,0,0,0,0,0.0,50.40478445762669,0,0,0,0,0,0,1,0,0,0,229.70893388614437,0
0,0,0,0,0,0,1,0,1.0986122886681098,61.493577268233324,0,0,0,0,1,0,0,0,0,0,688.7971115556821,0
0,1,0,0,0,0,0,0,1.0986122886681098,20.35162271528887,0,0,0,0,0,0,1,0,0,0,221.920908660793,1
1,1,0,0,0,0,0,0,0.0,52.49555099247091,0,0,0,0,1,0,0,0,0,0,297.45618806767465,0
0,1,0,0,0,0,0,0,1.9459101490553132,22.18893699140619,0,0,0,0,0,0,1,0,0,0,170.55565390887182,1
0,1,0,0,0,0,0,0,0.6931471805599453,26.844626967830255,0,0,0,0,0,0,1,0,0,0,70.62731357402991,1
0,1,0,0,0,0,0,0,0.6931471805599453,47.72621492128679,0,0,0,0,0,0,1,0,0,0,155.6900562662012,0
0,1,0,0,0,0,0,0,1.791759469228055,36.615106060029916,0,0,0,0,1,0,0,0,0,0,1.8672492440520139,1
0,1,0,0,0,0,0,0,0.0,43.835966391614065,0,0,0,0,0,0,1,0,0,0,73.74229867666085,0
0,1,0,0,0,0,0,0,0.0,49.215605749486656,0,0,0,0,0,0,1,0,0,0,195.07633412473993,0
0,1,0,0,0,0,0,0,0.0,34.710193012142874,1,0,0,0,0,0,0,0,0,1,0.2899173761169294,1
1,1,0,0,0,0,0,0,0.0,50.147363646158134,0,0,0,0,0,0,1,0,0,0,221.97218162954877,0
0,1,0,0,0,0,0,0,0.0,25.007175102035642,1,0,0,0,0,0,0,0,0,0,104.88745522701157,0
0,1,0,0,0,0,0,0,0.0,46.60196025680026,0,0,0,0,0,0,0,1,0,0,128.89804495346445,0
0,1,0,0,0,0,0,0,1.9459101490553132,34.17566827008391,0,0,0,0,0,0,1,0,0,0,1.151252824607743,1
0,1,0,0,0,0,0,0,1.0986122886681098,72.55030800821355,0,0,0,0,0,0,1,0,0,0,1391.4149753502227,0
0,0,0,0,0,0,0,1,0.6931471805599453,21.697467488021903,0,0,0,1,0,0,0,0,0,0,183.63408058192928,1
1,0,0,0,0,1,0,0,0.6931471805599453,56.26847190534134,0,0,0,1,0,0,0,0,0,0,441.8336371477498,0
0,0,0,0,1,0,0,0,2.1972245773362196,39.00290915658986,0,0,0,0,1,0,0,0,0,0,14.094591164066433,1
0,1,0,0,0,0,0,0,0.6931471805599453,29.025548584176235,0,0,0,0,0,0,1,0,0,0,38.72677682170901,0
0,1,0,0,0,0,0,0,2.3978952727983707,53.97946611909651,1,0,0,0,0,0,0,0,0,0,350.8441178376737,0
0,1,0,0,0,0,0,0,0.0,24.368180755190508,0,0,0,0,0,0,0,1,0,0,118.38423611276498,1
0,0,0,0,0,0,0,1,1.6094379124341003,19.29482517681953,0,0,0,0,1,0,0,0,0,0,254.5239768172805,0
1,1,0,0,0,0,0,0,0.0,35.71800136892539,1,0,0,0,0,0,0,0,0,0,0.22030687880170347,0
0,0,0,0,0,1,0,0,0.6931471805599453,34.01961055340077,1,0,0,0,0,0,0,0,0,0,1.5104956163714545,1
0,0,0,0,0,0,1,0,0.0,22.080586578193525,0,0,0,0,0,1,0,0,0,0,173.39744058965903,0
0,0,0,0,1,0,0,0,1.791759469228055,26.255699356098056,0,0,0,0,0,0,1,0,0,0,80.87285144158409,1
0,1,0,0,0,0,0,0,1.0986122886681098,42.618088067533655,0,0,0,0,0,0,1,0,0,0,54.30887133751354,0
0,1,0,0,0,0,0,0,0.0,69.20523087940781,0,0,0,0,0,0,0,1,0,0,1153.0505549572572,0
0,0,0,0,1,0,0,0,0.0,39.544363101123025,0,0,0,0,0,0,0,1,0,0,18.45329905159654,0
0,1,0,0,0,0,0,0,0.0,40.0,0,0,0,0,0,0,1,0,0,0,22.575490525412132,0
0,1,0,0,0,0,0,0,0.6931471805599453,40.929466562729736,0,0,0,1,0,0,0,0,0,0,32.27187254605982,0
0,0,0,0,0,0,0,1,0.6931471805599453,41.15636585164905,1,0,0,0,0,0,0,0,0,0,34.90131012806989,0
0,1,0,0,0,0,0,0,0.0,62.57631759069131,1,0,0,0,0,0,0,0,0,1,746.8023574927897,0
0,1,0,0,0,0,0,0,1.3862943611198906,41.47312606155094,1,0,0,0,0,0,0,0,0,0,38.74431669869494,1
0,1,0,0,0,0,0,0,0.0,20.416802069865895,0,0,0,0,0,0,1,0,0,0,219.98320200767247,0
0,1,0,0,0,0,0,0,1.3862943611198906,18.468563515603215,0,0,0,0,0,0,1,0,0,0,281.57072428443666,1
0,1,0,0,0,0,0,0,1.3862943611198906,27.67134744087003,0,0,0,0,0,0,1,0,0,0,57.41525300514598,0
0,1,0,0,0,0,0,0,0.0,39.90691307323751,0,0,0,1,0,0,0,0,0,1,21.699575355191133,1
0,0,0,0,0,1,0,0,0.0,31.878538260197228,1,0,0,0,0,0,0,0,0,0,11.357537025505321,0
0,0,0,0,0,0,0,1,0.0,29.481506388318504,0,0,0,0,0,0,0,1,0,0,33.259746737371984,0
0,1,0,0,0,0,0,0,1.3862943611198906,42.71047227926078,0,0,0,0,0,0,1,0,0,0,55.67904881656977,0
0,1,0,0,0,0,0,0,0.0,63.936493269450146,1,0,0,0,0,0,0,0,0,0,822.9933398613846,0
0,1,0,0,0,0,0,0,1.0986122886681098,22.420260095824776,0,0,0,0,0,0,1,0,0,0,164.56714554556913,0
0,1,0,0,0,0,0,0,0.0,33.42122534666768,0,0,0,0,0,0,1,0,1,0,3.3394179019673986,0
1,0,0,0,0,0,0,1,0.0,33.495492084315664,0,0,0,0,0,0,0,1,0,0,3.073502274467268,0
0,1,0,0,0,0,0,0,0.6931471805599453,18.43818582528456,0,0,0,1,0,0,0,0,0,0,282.59112658336187,1
0,1,0,0,0,0,0,0,1.3862943611198906,19.463656520140947,0,0,0,0,0,0,0,1,0,0,249.1654753046449,1
0,1,0,0,0,0,0,0,1.6094379124341003,35.99487457854843,0,0,0,0,0,0,1,0,0,0,0.5568768322857496,1
0,0,0,0,0,1,0,0,0.0,31.359894637108017,0,1,0,0,0,0,0,0,0,0,15.122284289866018,0
0,1,0,0,0,0,0,0,0.0,20.25524279412883,0,0,0,0,0,0,0,1,0,0,224.8017430597689,0
0,1,0,0,0,0,0,0,1.0986122886681098,56.57494866529774,0,0,0,1,0,0,0,0,0,0,454.8117495362868,0
0,1,0,0,0,0,0,0,1.0986122886681098,23.148528405201915,1,0,0,0,0,0,0,0,0,0,146.41252571261867,0
0,1,0,0,0,0,0,0,0.0,42.624021313407866,0,0,0,0,0,0,1,0,0,0,54.39635612136259,0
0,1,0,0,0,0,0,0,0.0,23.471126131264736,0,0,0,1,0,0,0,0,0,0,138.70966269710365,1
1,1,0,0,0,0,0,0,0.0,23.621420228407736,0,0,0,0,1,0,0,0,0,0,135.19207155809653,0
1,0,0,1,0,0,0,0,0.0,27.994524298425734,0,0,0,1,0,0,0,0,0,0,52.622089761497115,0
0,0,0,0,0,0,1,0,0.0,30.39561943874059,0,0,0,1,0,0,0,0,0,0,23.55173842290569,0
0,1,0,0,0,0,0,0,0.0,19.37303216974675,0,0,0,0,0,0,1,0,0,0,252.03469451534323,0
0,1,0,0,0,0,0,0,0.0,18.80441453088955,0,0,0,0,1,0,0,0,0,0,270.412313595534,0
0,1,0,0,0,0,0,0,1.0986122886681098,25.508555783709788,0,0,0,1,0,0,0,0,0,0,94.86909975811561,0
0,0,0,0,0,0,0,1,1.0986122886681098,43.326981551195274,0,0,0,1,0,0,0,0,0,0,65.25971898149318,1
1,1,0,0,0,0,0,0,0.0,59.77275838466804,0,0,0,0,1,0,0,0,0,0,601.4327370148203,0
1,1,0,0,0,0,0,0,1.6094379124341003,34.59822039698837,1,0,0,0,0,0,0,0,0,0,0.4230362589235163,1
0,1,0,0,0,0,0,0,0.0,43.37237394478667,0,0,1,0,0,0,0,0,0,1,65.99517062550223,1
0,0,0,0,0,1,0,0,0.6931471805599453,38.66392881587954,0,0,0,0,0,0,0,1,0,0,11.664247060222872,1
0,1,0,0,0,0,0,0,0.6931471805599453,21.71698899789591,0,0,0,0,0,0,1,0,0,0,183.10538325744542,1
0,1,0,0,0,0,0,0,2.302585092994046,48.47091033538672,0,0,0,1,0,0,0,0,0,0,174.828623935689,1
0,1,0,0,0,0,0,0,0.0,19.12662559890486,0,0,0,0,1,0,0,0,0,0,259.9191153229241,0
0,1,0,0,0,0,0,0,0.6931471805599453,41.50034223134839,0,0,0,0,0,0,1,0,0,0,39.08387115107966,0
1,1,0,0,0,0,0,0,0.0,57.35523613963039,0,0,0,1,0,0,0,0,0,0,488.70191240766457,1
1,1,0,0,0,0,0,0,0.0,19.085331330646184,0,0,0,0,1,0,0,0,0,0,261.2523135177493,0
0,1,0,0,0,0,0,0,1.791759469228055,49.23477070499658,0,0,0,0,0,0,1,0,0,0,195.61205425166332,1
1,0,0,0,0,0,1,0,0.0,45.09834033640074,0,0,0,1,0,0,0,0,0,0,97.01673908368961,0
0,0,0,0,0,0,1,0,1.0986122886681098,31.951801024159,0,0,0,1,0,0,0,0,0,0,10.869099580441846,0
0,1,0,0,0,0,0,0,0.0,19.327707049965777,0,0,0,0,1,0,0,0,0,0,253.47587587970486,0
0,0,0,1,0,0,0,0,0.0,42.95032372550511,1,0,0,0,0,0,0,0,1,0,59.31604352725465,0
0,1,0,0,0,0,0,0,0.6931471805599453,20.629705681040384,0,0,0,0,1,0,0,0,0,0,213.71302932125394,0
0,1,0,0,0,0,0,0,1.791759469228055,50.85284052019165,0,0,0,0,0,1,0,0,0,0,243.4912994162103,1
0,1,0,0,0,0,0,0,0.6931471805599453,18.32991101984942,0,0,0,1,0,0,0,0,0,0,286.2431457619462,0
0,0,0,0,0,0,0,1,0.0,54.21268689634193,0,0,0,1,0,0,0,0,0,0,359.6353487914553,0
1,1,0,0,0,0,0,0,0.0,18.269678302532512,0,0,0,1,0,0,0,0,0,0,288.2848949116285,0
1,0,0,0,0,0,1,0,0.0,28.018835684589448,0,0,0,1,0,0,0,0,0,0,52.2699659401946,1
0,0,0,0,0,1,0,0,0.0,35.71252566735113,0,0,0,0,0,0,1,0,0,0,0.21519661739065601,0
0,0,0,0,1,0,0,0,2.1972245773362196,32.11772758384668,1,0,0,0,0,0,0,0,0,0,9.802567303729143,1
0,1,0,0,0,0,0,0,1.3862943611198906,24.98836413415469,0,0,0,1,0,0,0,0,0,0,105.27311254213105,1
1,0,0,0,0,0,1,0,1.3862943611198906,38.23536707480924,1,0,0,0,0,0,0,0,0,0,8.920581789354033,0
0,1,0,0,0,0,0,0,1.0986122886681098,48.92265571526352,0,0,0,0,0,0,0,1,0,0,186.97890342440493,0
0,1,0,0,0,0,0,0,1.9459101490553132,48.33223166527239,0,0,0,0,0,0,1,0,0,0,171.1805599727766,1
0,1,0,0,0,0,0,0,0.6931471805599453,49.80150581793292,0,0,0,0,0,0,1,0,0,0,211.78611386071756,0
1,0,0,0,0,0,1,0,0.0,57.497604380561256,0,0,0,1,0,0,0,0,0,0,495.0167375922054,0
0,0,0,0,0,0,0,1,0.0,29.77183290237534,0,0,0,0,1,0,0,0,0,0,29.99533682333252,0
0,1,0,0,0,0,0,0,0.0,25.055577800593202,0,0,0,0,0,0,0,1,0,0,103.89836967135977,1
0,1,0,0,0,0,0,0,0.6931471805599453,49.87953481887089,0,0,0,1,0,0,0,0,0,0,214.06329467464477,0
0,1,0,0,0,0,0,0,1.0986122886681098,26.488024216036706,0,0,0,0,0,0,1,0,0,0,76.74826228907146,0
0,1,0,0,0,0,0,0,0.0,38.1979087763328,0,0,0,0,0,0,1,0,0,0,8.69822894358795,0
0,1,0,0,0,0,0,0,0.6931471805599453,56.85208507617816,0,0,0,0,0,0,1,0,0,0,466.7091514138864,0
0,1,0,0,0,0,0,0,0.6931471805599453,27.696098562628336,1,0,0,0,0,0,0,0,0,0,57.040772999466235,0
0,1,0,0,0,0,0,0,0.0,50.21218343600274,1,0,0,0,0,0,0,0,0,0,223.90784844299776,0
0,0,0,1,0,0,0,0,0.0,27.98213298856694,0,0,0,0,0,1,0,0,0,0,52.8020191177737,0
1,0,0,0,0,0,0,1,0.0,40.17807513879382,0,0,0,1,0,0,0,0,0,0,24.29940203727056,0
